open,high,low,close,volume,SMA_7,SMA_21,EMA_7,EMA_21,RSI,Upper_Bollinger,Lower_Bollinger,Daily_Return,Log_Return,Rolling_Volatility_7,Rolling_Volatility_21,ATR_14,Volume_MA_7,Volume_MA_21,Volume_ROC,Price_Spread,Close_Open_Spread
19.54,19.54,19.51,19.528,49752,19.5262,19.490428571428573,19.524372632014636,19.49685749941915,75.50827423167729,19.583327949377622,19.40107205062238,-0.0001024065540196073,-0.00010241179792877055,0.001639671998783595,0.004661067531789583,0.03350714285714292,73175.42857142857,78786.23809523809,-0.4770763700573879,0.029999999999997584,-0.012000000000000455
19.525,19.5299,19.485,19.49,59515,19.522628571428573,19.49209523809524,19.515779474010976,19.496234090381044,62.520868113521935,19.583688502693125,19.40321149730688,-0.0019459238017206504,-0.0019478195711895463,0.0026048534605654003,0.00510690765202628,0.03600000000000035,68041.0,78121.0,0.19623331725357773,0.04490000000000194,-0.03500000000000014
19.5,19.505,19.49,19.5,29404,19.51762857142857,19.493761904761907,19.511834605508234,19.496576445800947,60.8544027898865,19.58446771090603,19.405932289093972,0.0005130836326321386,0.0005129520502316946,0.002367531141708268,0.005106826541795337,0.032785714285714765,58782.0,77519.66666666667,-0.5059396790725028,0.015000000000000568,0.0
19.49,19.49,19.45,19.45,53148,19.506171428571427,19.49304761904762,19.496375954131175,19.492342223455406,34.855545200373044,19.583319981596006,19.408580018403995,-0.002564102564102555,-0.0025673955052458097,0.0033053811793241593,0.005754836054454513,0.03135714285714337,55513.0,78953.61904761905,0.80750918242416,0.03999999999999915,-0.03999999999999915
19.4501,19.4703,19.4501,19.465,78850,19.498985714285713,19.49447619047619,19.48853196559838,19.48985656677764,29.95991983967963,19.581376270900385,19.413523729099616,0.0007712082262210096,0.0007709109979636818,0.0035565958413474297,0.005581732448349767,0.030307142857143532,60218.28571428572,77699.71428571429,0.48359298562504693,0.02020000000000266,0.014900000000000801
19.46,19.475,19.45,19.4701,76593,19.490442857142856,19.49614761904762,19.483923974198785,19.4880605152524,34.2119135477067,19.57687716355563,19.42301283644437,0.00026200873362447474,0.000261974415330558,0.0034087912662565884,0.005584226263540546,0.030314285714286373,63200.57142857143,80306.80952380953,-0.028623969562460383,0.02500000000000213,0.010099999999997777
19.4701,19.475,19.44,19.445,60371,19.478299999999997,19.49732857142857,19.47419298064909,19.484145922956728,30.18164881229646,19.573338790702802,19.4290412092972,-0.0012891561933425777,-0.0012899878700389446,0.0034581711422388417,0.00569225619628646,0.031742857142857774,58233.28571428572,81075.47619047618,-0.2117948115363023,0.03500000000000014,-0.025099999999998346
19.44,19.46,19.44,19.4599,36336,19.46857142857143,19.49922380952381,19.470619735486817,19.48194174814248,36.309794988611046,19.569677576964153,19.435692423035846,0.0007662638210337303,0.0007659703907990984,0.003710400470005819,0.00573488238842541,0.031742857142857774,56316.71428571428,80509.52380952382,-0.39812161468254625,0.019999999999999574,0.019899999999999807
19.455,19.47,19.45,19.47,34821,19.465714285714284,19.501128571428573,19.470464801615112,19.48085613467498,39.982190560997054,19.567931160875073,19.43941883912493,0.0005190160278314426,0.0005188813855985065,0.0033934843638024504,0.005735585620546812,0.02995714285714333,52789.0,81398.52380952382,-0.041694187582562714,0.019999999999999574,0.015000000000000568
19.465,19.485,19.46,19.46,69211,19.46,19.501595238095238,19.467848601211333,19.4789601224318,32.52562907735344,19.567794956277154,19.43405504372285,-0.0005136106831020726,-0.0005137426262491784,0.0033152727576329253,0.005678055149390376,0.02855714285714304,58475.71428571428,81893.90476190476,0.9876224117630166,0.02499999999999858,-0.004999999999999005
19.465,19.465,19.4501,19.46,32455,19.461428571428574,19.498976190476192,19.4658864509085,19.477236474938,33.26978074356545,19.562547376607167,19.43080262339284,0.0,0.0,0.001993894852885469,0.004494868065536344,0.027521428571428887,55519.57142857143,62643.57142857143,-0.5310716504601869,0.014900000000000801,-0.004999999999999005
19.46,19.47,19.455,19.46,39680,19.460714285714285,19.494928571428574,19.464414838181376,19.47566952267091,35.81323755772219,19.55903059561313,19.42731940438687,0.0,0.0,0.0018207632746184233,0.004143902579673402,0.02715000000000042,49923.857142857145,59886.857142857145,0.222615929748883,0.015000000000000568,0.0
19.4602,19.4765,19.45,19.4599,47716,19.459257142857144,19.491590476190474,19.46328612863603,19.474235929700825,30.598669623059664,19.55471223061285,19.424617769387147,-5.138746145938455e-06,-5.138759349339664e-06,0.0017889871288912082,0.004105611876357234,0.026542857142857708,45798.57142857143,59983.42857142857,0.2025201612903227,0.02650000000000219,-0.0002999999999993008
19.46,19.48,19.4507,19.48,20721,19.464257142857146,19.489204761904762,19.467464596477022,19.474759936091658,37.524950099800115,19.551227858236892,19.424102141763107,0.0010328932831102922,0.0010323602158792756,0.0014184895502893818,0.0042769296771415655,0.02649285714285757,40134.28571428572,57523.57142857143,-0.565743146952804,0.029299999999999216,0.019999999999999574
19.48,19.49,19.47,19.48,27608,19.46712857142857,19.487299999999998,19.470598447357766,19.47523630553787,37.90322580645181,19.548223950948444,19.423606049051553,0.0,0.0,0.0012995550676097132,0.004257970530408058,0.025778571428572,38887.42857142857,56126.52380952381,0.3323681289513054,0.019999999999999574,0.0
19.4801,19.495,19.46,19.46,62792,19.465700000000002,19.484680952380955,19.467948835518325,19.47385118685261,41.685144124168964,19.540964257960596,19.423365742039408,-0.0010266940451745254,-0.0010272214565300254,0.0016548329755488905,0.0043567364070601884,0.025071428571429015,42883.28571428572,54571.09523809524,1.2744132135612865,0.03500000000000014,-0.02009999999999934
19.46,19.47,19.455,19.46,3380,19.465700000000002,19.481109523809522,19.465961626638745,19.472591988047828,38.26291079812187,19.533638154356872,19.423671845643128,0.0,0.0,0.0015730526638344162,0.004187779442484398,0.025071428571429015,33478.857142857145,50245.52380952381,-0.9461714868136069,0.015000000000000568,0.0
19.45,19.46,19.44,19.445,37936,19.463557142857145,19.47705238095238,19.460721219979057,19.470083625498024,48.15361890694267,19.529240584682896,19.421039415317104,-0.0007708119218911014,-0.0007711091501484374,0.0017518328065288919,0.004228787685365256,0.02292857142857179,34261.857142857145,48431.47619047619,10.223668639053255,0.019999999999999574,-0.004999999999999005
19.445,19.445,19.38,19.405,96810,19.4557,19.4718,19.44679091498429,19.46416693227093,31.296758104737634,19.525171777484882,19.412618222515118,-0.0020570840833118442,-0.0020592027868409197,0.002602440899653605,0.0045898014741473855,0.02612142857142885,42423.28571428572,50855.142857142855,1.5519295655841416,0.06500000000000128,-0.03999999999999915
19.4,19.415,19.37,19.375,74783,19.443571428571428,19.46442380952381,19.42884318623822,19.456060847519026,24.338909875876553,19.52426528533621,19.398024714663794,-0.0015459933006957138,-0.0015471895814589526,0.0027773175445874507,0.004628953403024188,0.027549999999999995,46290.0,51763.04761904762,-0.22752814791860343,0.04499999999999815,-0.02499999999999858
19.375,19.42,19.375,19.415,33573,19.434285714285718,19.45894761904762,19.425382389678663,19.452328043199113,42.50749250749204,19.51343531320771,19.397554686792287,0.0020645161290322456,0.0020623879442199294,0.0035729501505484436,0.005227614925642953,0.02826428571428582,48126.0,48831.19047619047,-0.5510610700292847,0.045000000000001705,0.03999999999999915
19.42,19.45,19.415,19.435,53879,19.427857142857142,19.454519047619048,19.427786792259,19.45075276654465,43.93570384802653,19.508985703558125,19.396504296441876,0.00103013134174601,0.0010296011205557889,0.0038694537720566657,0.0053883510456248125,0.029335714285714434,51879.0,49027.71428571428,0.6048312632174664,0.03500000000000014,0.014999999999997016
19.44,19.445,19.415,19.4299,53412,19.423557142857142,19.451657142857144,19.42831509419425,19.448857060495136,39.990014977533725,19.50169045381247,19.39678954618753,-0.0002624131721120637,-0.00026244760847301423,0.0037832965158424905,0.005078407126693919,0.03005000000000026,50539.0,48737.09523809524,-0.00866756992520279,0.030000000000001137,-0.01010000000000133
19.43,19.45,19.43,19.435,22037,19.419985714285712,19.448561904761906,19.42998632064569,19.44759732772285,43.602865916068914,19.501322282793133,19.395657717206866,0.00026248205085965814,0.0002624476084730201,0.0038101331923107665,0.005050338688939617,0.029700000000000313,53204.28571428572,48386.28571428572,-0.5874148131506028,0.019999999999999574,0.004999999999999005
19.44,19.485,19.44,19.4848,52220,19.42567142857143,19.450219047619047,19.443689740484267,19.450979388838952,55.05709624796071,19.50431884907884,19.394641150921164,0.0025623874453306605,0.0025591101279314747,0.004588421976782998,0.005088021518948219,0.03220714285714316,55244.857142857145,48342.09523809524,1.3696510414303216,0.04499999999999815,0.04479999999999862
19.4802,19.51,19.48,19.505,48626,19.439957142857143,19.45212380952381,19.4590173053632,19.455890353489956,58.47776940467197,19.510839652913322,19.39161034708668,0.0010367055345705811,0.001036168526501988,0.003695557155335602,0.005132313799776882,0.033278571428571775,48361.42857142857,46902.857142857145,-0.06882420528533129,0.030000000000001137,0.024799999999999045
19.505,19.51,19.48,19.49,29995,19.456385714285716,19.453071428571427,19.4667629790224,19.458991230445413,55.36924723510483,19.515450474774745,19.391499525225257,-0.0007690335811331162,-0.0007693294391504632,0.003181957465408283,0.005200899616587499,0.0335285714285717,41963.142857142855,44683.90476190476,-0.38314893266976513,0.030000000000001137,-0.015000000000000568
19.48,19.48,19.4,19.4754,114331,19.465014285714286,19.45451904761905,19.4689222342668,19.460482936768557,49.16302765647743,19.51694721726283,19.391552782737172,-0.0007491021036427625,-0.0007493828208229119,0.003169260593396066,0.0050816433616401625,0.03786428571428603,53500.0,47253.42857142857,2.8116686114352394,0.08000000000000185,-0.0045999999999999375
19.4703,19.515,19.4703,19.505,49097,19.475014285714284,19.456666666666667,19.477941675700098,19.46452994251687,54.106438896189076,19.522393119490353,19.389606880509646,0.001519866087474453,0.001518712259973431,0.003309579748259389,0.005242615951882956,0.03962857142857169,52816.857142857145,47861.09523809524,-0.5705714110783602,0.04469999999999885,0.03469999999999729
19.505,19.505,19.48,19.49,14068,19.4836,19.457619047619048,19.480956256775073,19.46684540228806,55.010020040079844,19.52560706741191,19.389392932588095,-0.0007690335811331162,-0.0007693294391504632,0.003482568000636698,0.005295288293919237,0.038914285714285866,47196.28571428572,46872.857142857145,-0.7134651811719657,0.02499999999999858,-0.015000000000000568
19.49,19.49,19.47,19.49,42417,19.491457142857143,19.459047619047617,19.483217192581304,19.46895036571642,55.010020040079844,19.52864302964991,19.389356970350082,0.0,0.0,0.0035081544602443993,0.005262744878301608,0.03927142857142866,50107.71428571428,45596.95238095238,2.015140744953085,0.019999999999999574,0.0
19.48,19.4899,19.425,19.435,47244,19.484342857142856,19.45785714285714,19.471162894435977,19.46586396883311,48.52681202121365,19.528210096955856,19.387289903044138,-0.0028219599794766514,-0.002825949215282954,0.0037667353305231967,0.006008193015077682,0.04248571428571424,49396.857142857145,46301.19047619047,0.11379871278025311,0.06489999999999796,-0.045000000000001705
19.435,19.44,19.38,19.395,84671,19.46862857142857,19.454761904761906,19.452122170826982,19.459421789848278,48.52681202121365,19.530322383785524,19.378687616214478,-0.0020581425263699327,-0.002060263412255974,0.0036941502363645956,0.006330347804114947,0.04212857142857145,54546.142857142855,48443.619047619046,0.7922064177461687,0.060000000000002274,-0.03999999999999915
19.3904,19.405,19.34,19.3412,96397,19.447371428571426,19.449109523809522,19.424391628120237,19.448674354407526,45.34691629955945,19.537628212303336,19.35750178769666,-0.0027739108017529324,-0.00277776522184945,0.004182073100935414,0.006844579574145978,0.04355714285714311,64032.142857142855,50761.76190476191,0.13848897497372192,0.06500000000000128,-0.04919999999999902
19.345,19.345,19.305,19.33,99978,19.4266,19.441966666666666,19.400793721090178,19.437885776734113,37.29066985645902,19.542840755383292,19.33728924461671,-0.0005790747213204606,-0.0005792424498415868,0.004201803451678387,0.006705796236263645,0.043200000000000065,61981.71428571428,54535.90476190476,0.03714845897693908,0.03999999999999915,-0.015000000000000568
19.33,19.33,19.28,19.3,57976,19.397314285714284,19.433395238095237,19.375595290817635,19.42535070612192,30.400696864111396,19.551814181295406,19.31231581870459,-0.0015519917227106994,-0.0015531973093995486,0.0029216590785632927,0.006795604153094331,0.04427142857142842,63250.142857142855,55982.0,-0.42011242473344135,0.04999999999999716,-0.029999999999997584
19.3,19.3336,19.3,19.315,33809,19.372314285714285,19.426490476190473,19.360446468113228,19.4153188237472,33.78492802709563,19.554581564097855,19.29504843590215,0.0007772020725389517,0.0007769002074048517,0.003686742271888791,0.006871333858309253,0.04452857142857119,66070.28571428571,54601.857142857145,-0.41684490133848484,0.03359999999999985,0.015000000000000568
19.3145,19.3145,19.2806,19.3,27119,19.34517142857143,19.41887142857143,19.34533485108492,19.404835294315635,31.46622734761131,19.558320155462738,19.27680984453726,-0.0007765984985762531,-0.0007769002074047772,0.0034443198235658786,0.00687308953697828,0.04554999999999992,63884.857142857145,55732.28571428572,-0.19787630512585408,0.03389999999999915,-0.014499999999998181
19.31,19.34,19.305,19.305,37327,19.326600000000003,19.41220476190476,19.33525113831369,19.39575935846876,21.853475266123482,19.56203428253296,19.263095717467035,0.0002590673575129099,0.0002590338053597655,0.0033343011857443912,0.006890625695334998,0.04483571428571409,62468.142857142855,55703.28571428572,0.37641505955234345,0.03500000000000014,-0.004999999999999005
19.31,19.345,19.31,19.34,56391,19.31874285714286,19.409109523809523,19.336438353735268,19.39069032588069,25.314183123877726,19.562932243909433,19.258697756090566,0.0018130018130018133,0.0018113603089485906,0.004020299291526228,0.006966148294031557,0.04554999999999966,58428.142857142855,53778.57142857143,0.510729498754253,0.03500000000000014,0.030000000000001137
19.34,19.345,19.3199,19.32,82144,19.315714285714286,19.406490476190477,19.33232876530145,19.384263932618808,24.941037735848923,19.563472928309224,19.24865707169078,-0.0010341261633919352,-0.0010346612407763304,0.0030937851142244263,0.006877351095176805,0.04519999999999946,56392.0,54129.09523809524,0.45668635065879304,0.025099999999998346,-0.019999999999999574
19.315,19.3699,19.315,19.345,61561,19.317857142857143,19.403157142857143,19.335496573976087,19.380694484198916,31.350114416475492,19.560627162955473,19.242502837044523,0.0012939958592130818,0.0012931593681041792,0.0033512948363704997,0.00665836260446041,0.04269285714285661,50903.857142857145,55461.857142857145,-0.25057216595247367,0.05489999999999995,0.029999999999997584
19.35,19.39,19.35,19.385,52161,19.330000000000002,19.40077619047619,19.347872430482067,19.381085894726287,33.33333333333367,19.557965179732932,19.24067482026706,0.002067717756526477,0.0020655829704164064,0.0032068021713671964,0.006930188601283208,0.042714285714285385,50073.142857142855,55380.04761904762,-0.15269407579474015,0.03999999999999915,0.03500000000000014
19.3846,19.425,19.38,19.4154,67045,19.34434285714286,19.400085714285712,19.36475432286155,19.384205358842078,40.06393180607393,19.556297814487785,19.24038218551221,0.0015682228527211794,0.0015669944753419077,0.003344182301522655,0.007130027503897197,0.04414285714285704,54821.142857142855,56029.23809523809,0.2853472901209717,0.045000000000001705,0.030800000000002825
19.415,19.455,19.41,19.4507,76829,19.36587142857143,19.40083333333333,19.386240742146164,19.39025032622007,45.21548575602662,19.551366540349118,19.24190345965088,0.0018181443596321234,0.0018164935358303395,0.0029537086407287506,0.007363915194340584,0.04592857142857122,61922.57142857143,58638.380952380954,0.1459318368260123,0.04499999999999815,0.03570000000000206
19.455,19.48,19.455,19.48,54602,19.390871428571426,19.400604761904763,19.409680556609622,19.39840938747279,55.84415584415609,19.54679888763348,19.243971112366516,0.0015063725212973722,0.0015052390803243646,0.0027923048635073713,0.007053225183090128,0.04337857142857133,64390.42857142857,58751.80952380953,-0.28930481979460876,0.02500000000000213,0.02500000000000213
19.475,19.4899,19.45,19.485,73299,19.411585714285714,19.399652380952382,19.42851041745722,19.406281261338897,62.85714285714291,19.545906270123325,19.24436372987668,0.0002566735112936591,0.00025664057628353514,0.0028847192845415973,0.0069743008611933485,0.04194285714285684,66805.85714285714,59926.71428571428,0.3424233544558808,0.03989999999999938,0.00999999999999801
19.485,19.5,19.48,19.4802,85978,19.43447142857143,19.399185714285714,19.441432813092913,19.413001146671725,73.08970099667775,19.546698506713508,19.244051493286488,-0.00024634334103157407,-0.00024637368853644887,0.0022534196880606857,0.006937028103359863,0.038728571428571,67353.57142857143,62592.57142857143,0.1729764389691537,0.019999999999999574,-0.004799999999999471
19.48,19.5,19.455,19.485,257181,19.454471428571427,19.399642857142858,19.452324609819684,19.419546496974295,76.30685675492252,19.542886433194003,19.245863566805998,0.0002464040410261603,0.00024637368853632505,0.0024286560065417046,0.006898922563194497,0.03908571428571404,95299.28571428571,69394.95238095238,1.9912419456139943,0.045000000000001705,0.004999999999999005
19.485,19.51,19.455,19.455,102173,19.464471428571425,19.397261904761905,19.452993457364762,19.422769542703904,76.3068567549216,19.53716369815043,19.24808630184957,-0.0015396458814472824,-0.0015408323541556714,0.0031914622153911046,0.006881014317216382,0.039442857142857335,102443.85714285714,71922.38095238095,-0.6027194854985399,0.05500000000000327,-0.030000000000001137
19.45,19.5,19.445,19.445,154805,19.468700000000002,19.395119047619044,19.45099509302357,19.424790493367183,72.44475138121557,19.529843402382117,19.25090659761788,-0.0005140066820867872,-0.0005141388288062069,0.0030671389353049147,0.006860496724847453,0.040971428571428756,114981.0,78624.14285714286,0.5151263053840056,0.054999999999999716,-0.004999999999999005
19.45,19.465,19.435,19.45,41792,19.4686,19.393214285714286,19.450746319767678,19.42708226669744,76.82403433476418,19.531760263601573,19.250489736398425,0.00025713551041395277,0.0002571024567446549,0.0024528818701639726,0.006869599133408285,0.04065714285714301,109975.71428571429,78594.38095238095,-0.7300345596072478,0.030000000000001137,0.0
19.445,19.45,19.44,19.45,32180,19.464314285714288,19.393928571428575,19.450559739825756,19.42916569699767,76.40203932993477,19.536958941133832,19.25079105886617,0.0,0.0,0.0017246185400910346,0.006245396050472169,0.038514285714285786,106772.57142857143,77877.04761904762,-0.22999617151607965,0.00999999999999801,0.004999999999999005
19.45,19.46,19.4301,19.4502,38598,19.459342857142854,19.39655714285714,19.450469804869318,19.43107790636152,72.9774812343622,19.542264528987726,19.256385471012276,1.0282776349512801e-05,1.028272348213049e-05,0.0016616227467553541,0.005846365517821473,0.03779285714285737,101815.28571428571,75683.09523809524,0.19944064636420133,0.02990000000000137,0.00019999999999953388
19.4501,19.4501,19.435,19.45,42229,19.455028571428567,19.401738095238095,19.450352353651986,19.432798096692288,79.54545454545494,19.546069350171248,19.264580649828748,-1.0282670615202605e-05,-1.0282723482222505e-05,0.0016797545346780888,0.004992886862358507,0.037085714285714645,95565.42857142857,73103.66666666667,0.09407223172185097,0.015100000000000335,-9.999999999976694e-05
19.445,19.45,19.435,19.435,20341,19.447885714285714,19.406738095238094,19.44651426523899,19.43299826972026,71.42857142857167,19.544238071121576,19.279911928878427,-0.0007712082262211206,-0.0007715057602688549,0.0016571772925277368,0.005030656034165524,0.03423571428571469,61731.142857142855,69311.42857142857,-0.5183167965142438,0.015000000000000568,-0.010000000000001563
19.44,19.445,19.425,19.43,25476,19.444314285714285,19.412928571428573,19.442385698929243,19.432725699745692,62.8571428571428,19.541968480231855,19.293681519768146,-0.0002572678157961583,-0.00025730091483768105,0.0009388162647691318,0.0046969171977831944,0.03245000000000025,50774.42857142857,67763.80952380953,0.25244579912492005,0.019999999999999574,-0.010000000000001563
19.44,19.44,19.42,19.4302,20510,19.442199999999996,19.418414285714285,19.439339274196932,19.4324960906779,55.11049723756844,19.53543279996815,19.313237200031857,1.0293360782176464e-05,1.0293307805901904e-05,0.0008672275763361969,0.004681155413776797,0.03066428571428581,31589.428571428572,67130.52380952382,-0.19492856021353433,0.019999999999999574,-0.00980000000000203
19.435,19.44,19.41,19.41,33288,19.436485714285713,19.423652380952383,19.4320044556477,19.430450991525365,34.30994602929708,19.525875487587655,19.333294512412344,-0.001039618737841086,-0.0010401595162358448,0.0011518078218258007,0.004750583865558505,0.029592857142857452,30374.571428571428,67424.28571428571,0.6230131643100927,0.030000000000001137,-0.02499999999999858
19.415,19.415,19.355,19.355,72755,19.422914285714285,19.426033333333333,19.412753341735776,19.423591810477603,9.781209781207991,19.523882089745584,19.336787910254415,-0.0028335909325090114,-0.0028376131513074567,0.0027225435014129984,0.00567549635504629,0.03178571428571456,36171.0,69111.33333333333,1.1856224465272769,0.05999999999999872,-0.05999999999999872
19.355,19.39,19.3502,19.385,79795,19.4136,19.42817619047619,19.405815006301832,19.420083464070547,22.283813747228237,19.514679779505386,19.352490220494616,0.0015499870834410068,0.0015487870932810583,0.0035114537428695036,0.005598883739068163,0.03177857142857172,42056.28571428572,70225.80952380953,0.096763109064669,0.03979999999999961,0.030000000000001137
19.38,19.38,19.3603,19.3603,50399,19.400785714285714,19.430095238095237,19.394436254726372,19.414648603700495,20.069895157263588,19.512147862234706,19.3565521377653,-0.0012741810678360554,-0.0012749935267527155,0.003542034273456169,0.005655315772300555,0.03211428571428624,43223.42857142857,68714.14285714286,-0.36839400964972746,0.019700000000000273,-0.019700000000000273
19.36,19.38,19.34,19.352,66528,19.388928571428572,19.43042857142857,19.38382719104478,19.40895327609136,17.369970559371765,19.51610271357365,19.349297286426353,-0.0004287123649943103,-0.00042880428841366965,0.0035459742650749563,0.0055344971530010955,0.0317571428571432,49821.57142857143,68950.66666666667,0.32002619099585305,0.03999999999999915,-0.007999999999999119
19.355,19.355,19.31,19.32,50588,19.373214285714287,19.427333333333337,19.367870393283585,19.40086661462851,17.201166180757923,19.525249876262034,19.330610123737966,-0.0016535758577924664,-0.0016549445233541827,0.0036569046180742015,0.00533480245420007,0.031042857142857372,53409.0,68875.76190476191,-0.2395983645983646,0.045000000000001705,-0.03500000000000014
19.3201,19.326,19.29,19.3001,83976,19.354628571428574,19.421842857142856,19.35092779496269,19.391706013298645,16.411682892906583,19.53248645159628,19.30831354840372,-0.001030020703933765,-0.0010305515398049616,0.003530472154702821,0.0050779113243271164,0.02968571428571463,62475.57142857143,69682.0,0.6599984185972958,0.036000000000001364,-0.019999999999999574
19.3,19.32,19.295,19.295,50697,19.3382,19.414428571428573,19.33694584622202,19.382914557544222,14.08711770157575,19.53266479875165,19.28963520124835,-0.0002642473355060071,-0.00026428225498488977,0.0035942633980206966,0.004575276314345581,0.029328571428571593,64962.57142857143,68437.61904761905,-0.39629179765647327,0.02499999999999858,-0.004999999999999005
19.3,19.31,19.27,19.3,133301,19.330342857142856,19.40585714285714,19.327709384666512,19.375376870494748,16.032608695652044,19.527829821725685,19.27597017827431,0.0002591344908007276,0.00025910092125779207,0.002855386522387131,0.004188351452055397,0.03147142857142882,73612.0,72185.19047619047,1.629366629189104,0.03999999999999915,0.0
19.295,19.3,19.29,19.295,66485,19.317485714285713,19.396809523809523,19.319532038499887,19.368069882267953,15.602836879432715,19.521529008146214,19.263750991853787,-0.0002590673575129099,-0.00025910092125774653,0.0017803572458078899,0.004129412678299788,0.03005000000000026,71710.57142857143,71860.71428571429,-0.5012415510761359,0.010000000000001563,0.0
19.29,19.3,19.261,19.27,61920,19.304585714285714,19.3868,19.307149028874914,19.35915443842541,14.057507987220376,19.514163829212727,19.24961617078727,-0.001295672454003749,-0.0012965125633071764,0.0017890537051411402,0.004203432112946729,0.031750000000000354,73356.42857142857,70715.09523809524,-0.06866210423403774,0.03900000000000148,-0.019999999999999574
19.2605,19.27,19.24,19.2601,55506,19.291457142857144,19.376090476190477,19.295386771656187,19.350149489477644,14.349775784753419,19.51032578889959,19.23396421110041,-0.0005137519460299833,-0.0005138839617785096,0.0017778000118544453,0.004126680337601076,0.032821428571428966,71781.85714285714,61111.52380952381,-0.10358527131782946,0.030000000000001137,-0.00039999999999906777
19.26,19.27,19.2303,19.235,34022,19.27931428571429,19.365614285714287,19.28029007874214,19.339681354070585,13.262999246420392,19.508178322597416,19.21511167740259,-0.0013032123405383178,-0.0013040622602380595,0.0015770503676309782,0.004073715404702905,0.034228571428571844,69415.28571428571,57866.23809523809,-0.3870572550715238,0.039699999999999847,-0.02500000000000213
19.23,19.25,19.23,19.23,93525,19.269300000000005,19.35537619047619,19.267717559056607,19.32971032188235,12.953367875647757,19.502195491498853,19.199094508501155,-0.0002599428125811265,-0.0002599766035699761,0.001536398223417779,0.00408339593027681,0.034228571428571844,70779.42857142857,54948.142857142855,1.7489565575216037,0.019999999999999574,0.0
19.2399,19.24,19.21,19.215,82420,19.25787142857143,19.344185714285715,19.254538169292456,19.319282110802135,13.207547169811335,19.49439945551195,19.183390544488052,-0.0007800312012480326,-0.0007803355838810867,0.0015229288746116854,0.004004715739118764,0.034228571428571594,75311.28571428571,56882.80952380953,-0.11873830526597162,0.029999999999997584,-0.024899999999998812
19.2165,19.22,19.2,19.215,75989,19.24572857142857,19.332995238095236,19.244653626969342,19.30980191891103,16.666666666666657,19.482771543874918,19.17149845612508,0.0,0.0,0.0013678775599814971,0.004004715739118764,0.03137142857142879,67123.85714285714,58968.95238095238,-0.07802717786944913,0.019999999999999574,-0.0015000000000000568
19.22,19.22,19.2,19.2,84190,19.232157142857144,19.321080952380953,19.233490220227004,19.299819926282755,2.5641025641020434,19.468873697785583,19.160396302214423,-0.0007806401249024209,-0.0007809449830713962,0.0013005418999882511,0.003960514751185545,0.029957142857143078,69653.14285714286,61140.0,0.10792351524562771,0.019999999999999574,-0.019999999999999574
19.2,19.205,19.19,19.195,38742,19.221442857142854,19.308938095238098,19.223867665170253,19.29029084207523,2.852253280090764,19.45477433053156,19.150495669468445,-0.00026041666666665186,-0.00026045058097481927,0.0011557394478861351,0.003928114286581558,0.02926428571428552,66342.0,60973.95238095238,-0.5398265827295403,0.014999999999997016,-0.004999999999999005
19.195,19.23,19.19,19.22,89674,19.215714285714284,19.2987,19.22290074887769,19.283900765522937,15.62499999999902,19.436026030040683,19.148243969959314,0.0013024225058608785,0.0013015750893853807,0.0021947412087386818,0.0043710342242342165,0.02926428571428552,71223.14285714286,64275.52380952381,1.3146456042537813,0.03999999999999915,0.02499999999999858
19.215,19.2399,19.21,19.23,87728,19.215,19.28917619047619,19.22467556165827,19.27900069592994,23.529411764705642,19.412824975838035,19.151425024161966,0.0005202913631634498,0.0005201560585420083,0.001965323055047173,0.004489374673359765,0.028185714285713814,78895.42857142857,67239.90476190476,-0.02170082744162183,0.029899999999997817,0.015000000000000568
19.23,19.26,19.22,19.255,102755,19.21857142857143,19.280833333333334,19.232256671243704,19.276818814481764,37.12164477441397,19.390744916079164,19.158005083920834,0.0013000520020800543,0.0012992076661838211,0.0023418399177104767,0.0048144314019611875,0.028471428571428196,80214.0,71156.33333333333,0.17129080795185114,0.0400000000000027,0.02499999999999858
19.25,19.255,19.23,19.25,70563,19.22357142857143,19.273214285714285,19.236692503432778,19.274380740437966,37.14285714285646,19.379499289053477,19.15875071094652,-0.0002596728122564729,-0.000259706533078899,0.0021405880579165436,0.004773859339385736,0.028471428571428196,78520.14285714286,72931.33333333333,-0.31328889105153035,0.02499999999999858,0.0
19.255,19.2596,19.23,19.255,65561,19.229285714285712,19.26845238095238,19.241269377574582,19.272618854943605,37.14285714285646,19.358645060951414,19.166604939048586,0.0002597402597401821,0.0002597065330789053,0.0021193938233494513,0.004063007294706246,0.02772857142857101,77030.42857142857,72588.76190476191,-0.0708870087723028,0.029599999999998516,0.0
19.2501,19.2954,19.2501,19.27,136197,19.239285714285717,19.262976190476188,19.248452033180936,19.272380777221457,43.243243243242624,19.34259055272856,19.173629447271438,0.0007790184367697517,0.0007787151594028909,0.0017323885301101603,0.0037675232084063773,0.030249999999999538,84460.0,75274.57142857143,1.0774088253687406,0.045300000000001006,0.019899999999999807
19.28,19.28,19.26,19.28,64031,19.25142857142857,19.259152380952383,19.2563390248857,19.273073433837688,52.94117647058873,19.32749913834016,19.18152086165985,0.0005189413596264902,0.000518806756124661,0.0014795292560121128,0.0036982533839540976,0.028892857142856547,88072.71428571429,75923.71428571429,-0.5298648281533367,0.019999999999999574,0.0
